Creation Time: 2021_3_31-6-1-9
6-1-9 | [INFO] TZToxicZoneCore - Started ! => Loading config...
7-31-43 | [INFO] Cases count:9
7-31-43 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:7903.3 Y:339.05 Z:14637.4
7-31-43 | [INFO] AK74
7-31-43 | [INFO] AK74_WoodBttstck
7-31-43 | [INFO] AK_Bayonet
7-31-43 | [INFO] AK_Suppressor
7-31-43 | [INFO] Mag_AK74_30Rnd
7-31-43 | [INFO] FAL
7-31-43 | [INFO] Fal_FoldingBttstck
7-31-43 | [INFO] Mag_FAL_20Rnd
7-31-43 | [INFO] ToxicCure
7-31-43 | [INFO] AmmoBox_545x39_20Rnd
7-31-43 | [INFO] AmmoBox_556x45_20Rnd
7-31-43 | [INFO] AmmoBox_762x39_20Rnd
7-31-43 | [INFO] AmmoBox_762x54_20Rnd
7-31-43 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
7-31-43 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
7-31-43 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
7-31-43 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
7-31-43 | [INFO] Cases count:16
7-31-43 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:1678.46 Y:445.741 Z:13823.8
7-31-43 | [INFO] ToxicCure
7-31-43 | [INFO] AmmoBox_545x39_20Rnd
7-31-43 | [INFO] AmmoBox_762x39_20Rnd
7-31-43 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
7-31-43 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
8-16-43 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
8-16-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-16-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-16-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-16-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-16-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-16-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-16-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-16-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-16-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-16-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-16-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-16-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-16-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-16-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-16-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-16-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
8-16-43 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
8-16-43 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
8-16-43 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
8-16-43 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
8-16-43 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
8-16-43 | [INFO] Cases count:9
8-16-43 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:7832.35 Y:357.1 Z:14794
8-16-43 | [INFO] SVD
8-16-43 | [INFO] PSO1Optic
8-16-43 | [INFO] Mag_SVD_10Rnd
8-16-43 | [INFO] AK74
8-16-43 | [INFO] AK_Bayonet
8-16-43 | [INFO] AK_FoldingBttstck_Black
8-16-43 | [INFO] AK_Suppressor
8-16-43 | [INFO] Mag_AK74_30Rnd
8-16-43 | [INFO] ToxicCure
8-16-43 | [INFO] AmmoBox_545x39_20Rnd
8-16-43 | [INFO] AmmoBox_556x45_20Rnd
8-16-43 | [INFO] AmmoBox_762x39_20Rnd
8-16-43 | [INFO] AmmoBox_762x54_20Rnd
8-16-43 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
8-16-43 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
8-16-43 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
8-16-43 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
8-16-43 | [INFO] Cases count:16
8-16-43 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:1722.44 Y:451.94 Z:13721.4
8-16-43 | [INFO] SVD
8-16-43 | [INFO] PSO1Optic
8-16-43 | [INFO] Mag_SVD_10Rnd
8-16-43 | [INFO] AK74
8-16-43 | [INFO] AK_RailHndgrd_Black
8-16-43 | [INFO] AK74_WoodBttstck
8-16-43 | [INFO] AK_FoldingBttstck_Black
8-16-43 | [INFO] AK_Suppressor
8-16-43 | [INFO] Mag_AK74_30Rnd
8-16-43 | [INFO] ToxicCure
8-16-43 | [INFO] AmmoBox_545x39_20Rnd
8-16-43 | [INFO] AmmoBox_556x45_20Rnd
8-16-43 | [INFO] AmmoBox_762x39_20Rnd
8-16-43 | [INFO] AmmoBox_762x54_20Rnd
8-16-43 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
8-16-43 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
9-1-36 | [INFO] m_MovingToxicZoneLocations count:0
9-1-43 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
9-1-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-1-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-1-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-1-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-1-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-1-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-1-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-1-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-1-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-1-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-1-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-1-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-1-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-1-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-1-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-1-43 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-1-43 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
9-1-43 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
9-1-43 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
9-1-43 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
9-1-43 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
9-1-43 | [INFO] Cases count:9
9-1-43 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:7895.69 Y:344.4 Z:14680.6
9-1-43 | [INFO] AKM
9-1-43 | [INFO] Mag_AKM_30Rnd
9-1-43 | [INFO] AK_PlasticHndgrd
9-1-43 | [INFO] AK_RailHndgrd_Black
9-1-43 | [INFO] AK_Bayonet
9-1-43 | [INFO] M4A1
9-1-43 | [INFO] Mag_STANAG_30Rnd
9-1-43 | [INFO] M4_CQBBttstck
9-1-43 | [INFO] M4_MPBttstck
9-1-43 | [INFO] M4_MPHndgrd
9-1-43 | [INFO] M4_RISHndgrd
9-1-43 | [INFO] AmmoBox_545x39_20Rnd
9-1-43 | [INFO] AmmoBox_556x45_20Rnd
9-1-43 | [INFO] AmmoBox_762x54_20Rnd
9-1-43 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
9-1-43 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
9-1-43 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
9-1-43 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
9-1-43 | [INFO] Cases count:16
9-1-43 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:1390.25 Y:464.569 Z:14428.6
9-1-43 | [INFO] ToxicCure
9-1-43 | [INFO] AmmoBox_545x39_20Rnd
9-1-43 | [INFO] AmmoBox_556x45_20Rnd
9-1-43 | [INFO] AmmoBox_762x54_20Rnd
9-1-43 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
9-1-43 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
9-46-44 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
9-46-44 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-44 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-44 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-44 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-44 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-44 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-44 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-44 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-44 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-44 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-44 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-44 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-44 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-44 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-44 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-44 | [INFO] [LOOTSYSTEM]: Creature has been deleted!
9-46-44 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
9-46-44 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
9-46-44 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
9-46-44 | [INFO] Cases count:9
9-46-44 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:7895.69 Y:344.4 Z:14680.6
9-46-44 | [INFO] ToxicCure
9-46-44 | [INFO] AmmoBox_545x39_20Rnd
9-46-44 | [INFO] AmmoBox_556x45_20Rnd
9-46-44 | [INFO] AmmoBox_762x39_20Rnd
9-46-44 | [INFO] AmmoBox_762x54_20Rnd
9-46-44 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
9-46-44 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
9-46-44 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
9-46-44 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
9-46-44 | [INFO] Cases count:16
9-46-44 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:1988.6 Y:450.254 Z:13817
9-46-44 | [INFO] AK74
9-46-44 | [INFO] AK_RailHndgrd_Black
9-46-44 | [INFO] AK74_WoodBttstck
9-46-44 | [INFO] ToxicCure
9-46-44 | [INFO] AmmoBox_545x39_20Rnd
9-46-44 | [INFO] AmmoBox_762x39_20Rnd
9-46-44 | [INFO] AmmoBox_762x54_20Rnd
9-46-44 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
9-46-44 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
