Creation Time: 2021_3_22-6-1-6
6-1-6 | [INFO] TZToxicZoneCore - Started ! => Loading config...
8-16-23 | [INFO] [LOOTSYSTEM]: Creature equal to 0!
8-16-23 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
8-16-23 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
8-16-23 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
8-16-23 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
8-16-23 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
8-16-23 | [INFO] Cases count:9
8-16-23 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:8010.2 Y:340.288 Z:14654.2
8-16-23 | [INFO] M4A1
8-16-23 | [INFO] Mag_STANAG_30Rnd
8-16-23 | [INFO] ACOGOptic
8-16-23 | [INFO] M4_CarryHandleOptic
8-16-23 | [INFO] M4_MPHndgrd
8-16-23 | [INFO] M4_Suppressor
8-16-23 | [INFO] ToxicCure
8-16-23 | [INFO] AmmoBox_545x39_20Rnd
8-16-23 | [INFO] AmmoBox_762x39_20Rnd
8-16-23 | [INFO] AmmoBox_762x54_20Rnd
8-16-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
8-16-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
8-16-23 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
8-16-23 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
8-16-23 | [INFO] Cases count:16
8-16-23 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:1705.52 Y:456.485 Z:14167.8
8-16-23 | [INFO] AKM
8-16-23 | [INFO] Mag_AKM_30Rnd
8-16-23 | [INFO] AK_Suppressor
8-16-23 | [INFO] AK_PlasticHndgrd
8-16-23 | [INFO] AK_RailHndgrd_Black
8-16-23 | [INFO] M4A1
8-16-23 | [INFO] Mag_STANAG_30Rnd
8-16-23 | [INFO] Mag_STANAGCoupled_30Rnd
8-16-23 | [INFO] M4_CarryHandleOptic
8-16-23 | [INFO] M4_MPHndgrd
8-16-23 | [INFO] M4_Suppressor
8-16-23 | [INFO] AmmoBox_545x39_20Rnd
8-16-23 | [INFO] AmmoBox_556x45_20Rnd
8-16-23 | [INFO] AmmoBox_762x39_20Rnd
8-16-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
8-16-23 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
8-23-21 | [INFO] m_MovingToxicZoneLocations count:0
9-1-3 | [INFO] m_MovingToxicZoneLocations count:0
9-1-25 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
9-1-25 | [INFO] [LOOTSYSTEM]: Creature equal to 0!
9-1-25 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
9-1-25 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
9-1-25 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
9-1-25 | [INFO] Cases count:9
9-1-25 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:8010.2 Y:340.288 Z:14654.2
9-1-25 | [INFO] ToxicCure
9-1-25 | [INFO] AmmoBox_556x45_20Rnd
9-1-25 | [INFO] AmmoBox_762x39_20Rnd
9-1-25 | [INFO] AmmoBox_762x54_20Rnd
9-1-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
9-1-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
9-1-25 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
9-1-25 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
9-1-25 | [INFO] Cases count:16
9-1-25 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:1888.66 Y:449.046 Z:13704.1
9-1-25 | [INFO] SVD
9-1-25 | [INFO] AK74
9-1-25 | [INFO] AK_RailHndgrd_Black
9-1-25 | [INFO] AK74_WoodBttstck
9-1-25 | [INFO] AK_Bayonet
9-1-25 | [INFO] AK_FoldingBttstck_Black
9-1-25 | [INFO] AK_Suppressor
9-1-25 | [INFO] Mag_AK74_30Rnd
9-1-25 | [INFO] FAL
9-1-25 | [INFO] Fal_FoldingBttstck
9-1-25 | [INFO] Fal_OeBttstck
9-1-25 | [INFO] ToxicCure
9-1-25 | [INFO] AmmoBox_545x39_20Rnd
9-1-25 | [INFO] AmmoBox_556x45_20Rnd
9-1-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
9-1-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
9-46-25 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
9-46-25 | [INFO] [LOOTSYSTEM]: Creature equal to 0!
9-46-25 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
9-46-25 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
9-46-25 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
9-46-25 | [INFO] Cases count:9
9-46-25 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:7903.3 Y:339.05 Z:14637.4
9-46-25 | [INFO] SVD
9-46-25 | [INFO] Mag_SVD_10Rnd
9-46-25 | [INFO] AK74
9-46-25 | [INFO] AK74_WoodBttstck
9-46-25 | [INFO] AK_FoldingBttstck_Black
9-46-25 | [INFO] AK_Suppressor
9-46-25 | [INFO] ToxicCure
9-46-25 | [INFO] AmmoBox_545x39_20Rnd
9-46-25 | [INFO] AmmoBox_556x45_20Rnd
9-46-25 | [INFO] AmmoBox_762x39_20Rnd
9-46-25 | [INFO] AmmoBox_762x54_20Rnd
9-46-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
9-46-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
9-46-25 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
9-46-25 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
9-46-25 | [INFO] Cases count:16
9-46-25 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:1674.71 Y:445.625 Z:13883.6
9-46-25 | [INFO] ToxicCure
9-46-25 | [INFO] AmmoBox_556x45_20Rnd
9-46-25 | [INFO] AmmoBox_762x39_20Rnd
9-46-25 | [INFO] AmmoBox_762x54_20Rnd
9-46-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
9-46-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
10-28-57 | [INFO] m_MovingToxicZoneLocations count:0
10-31-25 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
10-31-25 | [INFO] [LOOTSYSTEM]: Creature equal to 0!
10-31-25 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
10-31-25 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
10-31-25 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
10-31-25 | [INFO] Cases count:9
10-31-25 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:7812.99 Y:356.012 Z:14783.9
10-31-25 | [INFO] AKM
10-31-25 | [INFO] Mag_AKM_30Rnd
10-31-25 | [INFO] AK_RailHndgrd_Black
10-31-25 | [INFO] AK_FoldingBttstck_Black
10-31-25 | [INFO] ToxicCure
10-31-25 | [INFO] AmmoBox_545x39_20Rnd
10-31-25 | [INFO] AmmoBox_762x39_20Rnd
10-31-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
10-31-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
10-31-25 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
10-31-25 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
10-31-25 | [INFO] Cases count:16
10-31-25 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army2- Position: X:1396.58 Y:464.58 Z:14450.6
10-31-25 | [INFO] SVD
10-31-25 | [INFO] AK74
10-31-25 | [INFO] AK_RailHndgrd_Black
10-31-25 | [INFO] AK74_WoodBttstck
10-31-25 | [INFO] AK_FoldingBttstck_Black
10-31-25 | [INFO] AK_Suppressor
10-31-25 | [INFO] FAL
10-31-25 | [INFO] Fal_FoldingBttstck
10-31-25 | [INFO] Fal_OeBttstck
10-31-25 | [INFO] ACOGOptic
10-31-25 | [INFO] ToxicCure
10-31-25 | [INFO] AmmoBox_545x39_20Rnd
10-31-25 | [INFO] AmmoBox_762x39_20Rnd
10-31-25 | [INFO] AmmoBox_762x54_20Rnd
10-31-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
10-31-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
11-14-44 | [INFO] m_MovingToxicZoneLocations count:0
11-16-25 | [INFO] [LOOTSYSTEM]: [CreatureCleaner] !
11-16-25 | [INFO] [LOOTSYSTEM]: Creature equal to 0!
11-16-25 | [INFO] [LOOTSYSTEM]: [ToxicChestCleaner] !
11-16-25 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
11-16-25 | [INFO] [LOOTSYSTEM]: ToxicChestList has been deleted!
11-16-25 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZKamensk- IsLootActive=true
11-16-25 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
11-16-25 | [INFO] Cases count:9
11-16-25 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:7895.69 Y:344.4 Z:14680.6
11-16-25 | [INFO] M4A1
11-16-25 | [INFO] Mag_STANAGCoupled_30Rnd
11-16-25 | [INFO] ACOGOptic
11-16-25 | [INFO] M4_CarryHandleOptic
11-16-25 | [INFO] M4_CQBBttstck
11-16-25 | [INFO] M4_MPBttstck
11-16-25 | [INFO] M4_MPHndgrd
11-16-25 | [INFO] M4_RISHndgrd
11-16-25 | [INFO] M4_Suppressor
11-16-25 | [INFO] ToxicCure
11-16-25 | [INFO] AmmoBox_556x45_20Rnd
11-16-25 | [INFO] AmmoBox_762x39_20Rnd
11-16-25 | [INFO] AmmoBox_762x54_20Rnd
11-16-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
11-16-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
11-16-25 | [INFO] [LOOTSYSTEM]: ToxicZoneName:TZTisy- IsLootActive=true
11-16-25 | [INFO] [LOOTSYSTEM]: NumberOfCratePerTime: 1
11-16-25 | [INFO] Cases count:16
11-16-25 | [INFO] [LOOTSYSTEM]: ToxicCase Spawned: CaseName: Army1- Position: X:1386.16 Y:464.569 Z:14422.1
11-16-25 | [INFO] AKM
11-16-25 | [INFO] Mag_AKM_30Rnd
11-16-25 | [INFO] AK_PlasticHndgrd
11-16-25 | [INFO] AK_RailHndgrd_Black
11-16-25 | [INFO] M4A1
11-16-25 | [INFO] Mag_STANAG_30Rnd
11-16-25 | [INFO] M4_CarryHandleOptic
11-16-25 | [INFO] M4_CQBBttstck
11-16-25 | [INFO] M4_MPHndgrd
11-16-25 | [INFO] AmmoBox_545x39_20Rnd
11-16-25 | [INFO] AmmoBox_556x45_20Rnd
11-16-25 | [INFO] AmmoBox_762x39_20Rnd
11-16-25 | [INFO] AmmoBox_762x54_20Rnd
11-16-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_CanisLupus_Greycount: 7
11-16-25 | [INFO] [LOOTSYSTEM] Spawned: Animal_UrsusArctoscount: 1
11-17-27 | [INFO] m_MovingToxicZoneLocations count:0
11-44-5 | [INFO] m_MovingToxicZoneLocations count:0
11-45-46 | [INFO] m_MovingToxicZoneLocations count:0
